IdPesanan,SKU,NamaBarang,Jumlah,HargaBeli,HargaJual,Laba
ID-20171231-680516,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171231-881434,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,115000,50272
ID-20171231-900572,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,130000,62635
ID-20171231-005151,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,130000,62635
ID-20171231-005151,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,110000,42334
ID-20171230-748834,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171230-670555,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,67978,130000,62022
ID-20171230-924238,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,110000,42635
ID-20171230-259265,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,125000,55071
ID-20171230-825401,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171230-238986,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,130000,54791
ID-20171230-661479,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171230-661479,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171230-186933,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,74010,125000,50990
ID-20171230-181450,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,115000,47334
ID-20171230-181450,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,74059,110000,35941
ID-20171230-346227,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,115000,45071
ID-20171230-900829,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,110000,38146
ID-20171230-900829,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,125000,53376
ID-20171230-254691,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,130000,60071
ID-20171230-694816,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,130000,59929
ID-20171230-300531,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,130000,67640
ID-20171230-300531,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,110000,38376
ID-20171230-241612,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,130000,60954
ID-20171229-364783,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,63650,115000,51350
ID-20171229-364783,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,69808,120000,50192
ID-20171229-347817,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",2,71624,120000,-23248
ID-20171229-276744,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,120000,54440
ID-20171229-276744,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171229-407492,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171229-113056,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,62320,130000,67680
ID-20171229-906821,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,110000,36400
ID-20171229-906821,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,120000,48120
ID-20171229-837990,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,130000,56400
ID-20171229-190670,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,69808,130000,60192
ID-20171229-190670,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171229-298712,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,130000,58376
ID-20171229-964982,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,130000,62635
ID-20171229-798906,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,115000,52640
ID-20171229-303232,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,70447,110000,39553
ID-20171229-964545,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,120000,54440
ID-20171229-257994,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,74010,125000,50990
ID-20171229-257994,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171229-825135,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,125000,51400
ID-20171229-825135,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,115000,50272
ID-20171228-472764,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171228-357330,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,66955,110000,43045
ID-20171228-357330,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,115000,52640
ID-20171228-350691,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,67978,125000,57022
ID-20171228-967639,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,120000,54440
ID-20171228-967639,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,125000,56546
ID-20171228-246452,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,120000,44791
ID-20171228-671713,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,73323,125000,51677
ID-20171228-671713,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,115000,43376
ID-20171228-015405,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,130000,56400
ID-20171228-015405,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,130000,65272
ID-20171228-547646,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,110000,36400
ID-20171228-995128,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,110000,47640
ID-20171228-201131,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,125000,59636
ID-20171228-683238,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171228-683238,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,125000,56546
ID-20171228-721965,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171228-080985,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171228-211792,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,110000,45272
ID-20171228-689756,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,125000,49791
ID-20171228-102980,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,110000,39929
ID-20171228-753766,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,67500,115000,47500
ID-20171228-306070,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,67500,125000,57500
ID-20171228-306070,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,115000,36731
ID-20171228-682394,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,125000,57635
ID-20171228-174529,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,120000,50954
ID-20171228-174529,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,115000,47700
ID-20171228-831711,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171228-276067,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,120000,57640
ID-20171228-568679,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171228-918646,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,120000,54440
ID-20171228-918646,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,125000,53376
ID-20171228-530021,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,125000,62640
ID-20171227-439107,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,130000,62700
ID-20171227-998030,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,110000,38376
ID-20171227-998030,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,130000,62635
ID-20171227-631584,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171227-624319,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,130000,67640
ID-20171227-392944,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,110000,42635
ID-20171227-168117,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171227-168117,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,130000,57457
ID-20171227-138713,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,115000,45071
ID-20171227-138713,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,115000,36731
ID-20171227-741708,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,125000,52457
ID-20171227-565202,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,125000,55071
ID-20171227-565202,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171227-337664,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,125000,51400
ID-20171227-568623,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,130000,62635
ID-20171227-568623,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171227-889623,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,115000,47635
ID-20171227-509711,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171227-781358,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,120000,48376
ID-20171227-319695,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,110000,31731
ID-20171227-319695,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,130000,64440
ID-20171227-581434,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171227-581434,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,115000,36731
ID-20171227-917661,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,130000,59929
ID-20171227-415022,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,120000,52700
ID-20171227-415022,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,125000,54929
ID-20171227-201193,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,130000,51731
ID-20171227-267573,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,120000,46400
ID-20171227-267573,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,115000,43120
ID-20171227-039776,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,115000,45954
ID-20171227-966441,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,120000,41731
ID-20171226-136514,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,125000,51400
ID-20171226-533042,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171226-041732,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,125000,57635
ID-20171226-976089,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171226-995674,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,130000,59929
ID-20171226-438688,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171226-857821,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171226-857821,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171226-628664,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,115000,41400
ID-20171226-006107,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,67978,110000,42022
ID-20171226-179931,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,125000,46731
ID-20171226-543988,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,130000,67640
ID-20171226-050435,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,120000,48376
ID-20171226-909856,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,115000,47635
ID-20171226-264782,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,120000,55272
ID-20171226-038149,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171226-038149,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,130000,65272
ID-20171226-006463,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,115000,50272
ID-20171226-859882,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,66955,110000,43045
ID-20171226-859882,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,120000,54440
ID-20171226-166459,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,70447,120000,49553
ID-20171226-166459,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,66955,125000,58045
ID-20171226-449515,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,67500,130000,62500
ID-20171225-088536,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,115000,43120
ID-20171225-088536,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,110000,38376
ID-20171225-244370,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,74010,110000,35990
ID-20171225-777359,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,115000,47635
ID-20171225-777359,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,125000,57700
ID-20171225-815256,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,115000,47635
ID-20171225-179645,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,110000,36400
ID-20171225-553084,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,110000,38120
ID-20171225-553084,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,110000,37457
ID-20171225-810776,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,62320,130000,67680
ID-20171225-907652,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,115000,43376
ID-20171224-713961,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,110000,47640
ID-20171224-075738,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,130000,64440
ID-20171224-075738,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,125000,60272
ID-20171224-046604,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,115000,52640
ID-20171224-968740,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,115000,43376
ID-20171224-968740,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171224-863768,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,110000,36400
ID-20171224-005451,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,115000,41400
ID-20171224-728816,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,110000,44636
ID-20171224-728816,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,130000,58376
ID-20171224-043402,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,125000,59636
ID-20171223-184552,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171223-062031,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,115000,49636
ID-20171223-956962,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,80230,125000,44770
ID-20171223-143260,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,130000,64440
ID-20171223-547686,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171223-547686,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,80230,130000,49770
ID-20171223-446341,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,130000,59929
ID-20171223-996904,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,125000,57635
ID-20171223-391997,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,130000,54791
ID-20171223-409061,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,130000,62700
ID-20171223-409061,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,130000,60954
ID-20171223-782145,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,115000,43146
ID-20171223-782145,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,115000,41400
ID-20171222-840752,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,66955,125000,58045
ID-20171222-676465,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,125000,53165
ID-20171222-248398,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171222-727604,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171222-786404,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,130000,64440
ID-20171222-786404,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,115000,39791
ID-20171222-201752,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171222-982315,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,120000,54440
ID-20171222-230195,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,110000,34791
ID-20171222-230195,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,120000,57640
ID-20171222-926643,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,115000,52640
ID-20171222-146782,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,120000,46400
ID-20171222-892571,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171222-281844,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,110000,42635
ID-20171222-395224,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,78612,115000,36388
ID-20171222-395224,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171222-485336,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,125000,62640
ID-20171221-247562,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,125000,55071
ID-20171221-276368,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,125000,53146
ID-20171221-276368,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,120000,44791
ID-20171221-884507,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,67978,130000,62022
ID-20171221-947136,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,125000,49791
ID-20171221-947136,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,110000,42700
ID-20171221-887820,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,130000,67640
ID-20171221-224824,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,110000,44636
ID-20171221-982438,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,110000,45272
ID-20171221-982438,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171221-434277,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,110000,38120
ID-20171221-434277,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,115000,43376
ID-20171221-341754,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,120000,46400
ID-20171221-778447,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,125000,51400
ID-20171221-862259,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171221-416618,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,110000,38146
ID-20171221-591867,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,125000,53376
ID-20171221-591867,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,125000,59636
ID-20171221-489943,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,125000,51400
ID-20171221-556617,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,120000,46400
ID-20171221-438382,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,115000,45071
ID-20171221-127970,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,69808,130000,60192
ID-20171221-401370,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,125000,53165
ID-20171221-401370,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,125000,62640
ID-20171221-968892,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,110000,42635
ID-20171220-099630,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,130000,58376
ID-20171220-490544,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,120000,54440
ID-20171220-815765,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,73600,130000,56400
ID-20171220-047639,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,110000,38376
ID-20171220-047639,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,62360,125000,62640
ID-20171220-078425,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,110000,40954
ID-20171220-375445,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,110000,40954
ID-20171220-375445,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,115000,47700
